"scheme_id","scheme_name","category","level","state_ut","question","answer"
"SC-CEN-010","Special Central Assistance to Scheduled Caste Sub Plan (legacy)","SC","Central","All India","What is Special Central Assistance to Scheduled Caste Sub Plan (legacy) (SCA to SCSP)?","Special Central Assistance to Scheduled Caste Sub Plan (legacy) is a SC scheme of Ministry of Social Justice and Empowerment, implemented at the central level in All India. Type: Centrally Sponsored Scheme. Launched: 1979 (Special Component Plan for SCs under the Sixth Five Year Plan era; renamed SCSP in 2011). Status: Merged & renamed. It aims to help SC families below the poverty line; SC-majority villages. Benefit: Grants to States for SC families (income generating schemes such as agriculture, horticulture, animal husbandry, fisheries, handicrafts, small business) and infrastructure in SC-majority villages"
"SC-CEN-010","Special Central Assistance to Scheduled Caste Sub Plan (legacy)","SC","Central","All India","Who is eligible for Special Central Assistance to Scheduled Caste Sub Plan (legacy)?","Target group: SC families below the poverty line; SC-majority villages. Beneficiary type: Family; Village. Age: Not applicable. Income limit: SC families below the poverty line. Other conditions: 100% central assistance to States for income generating schemes, skill development and infrastructure in villages with 50% or more SC population Not eligible: Now closed - replaced by PM-AJAY component 2"
"SC-CEN-010","Special Central Assistance to Scheduled Caste Sub Plan (legacy)","SC","Central","All India","What benefits/amount does Special Central Assistance to Scheduled Caste Sub Plan (legacy) give?","Grants to States for SC families (income generating schemes such as agriculture, horticulture, animal husbandry, fisheries, handicrafts, small business) and infrastructure in SC-majority villages Headline value: 100% central assistance, allocated to States on the basis of SC population (50% weightage) and State SCSP allocation ratio (50% weightage) Funding pattern: 100% central assistance to States (Centrally Sponsored Scheme)."
"SC-CEN-010","Special Central Assistance to Scheduled Caste Sub Plan (legacy)","SC","Central","All India","How do I apply for Special Central Assistance to Scheduled Caste Sub Plan (legacy)?","Application mode: Through State Government Annual Action Plans (scheme now closed). Portal: Subsumed into PM-AJAY portal - https://pmajay.dosje.gov.in. Documents needed: State-level project proposals; beneficiary lists through Panchayati Raj institutions; BPL lists. Helpline: Ministry of Social Justice & Empowerment."
"SC-CEN-010","Special Central Assistance to Scheduled Caste Sub Plan (legacy)","SC","Central","All India","What happened to Special Central Assistance to Scheduled Caste Sub Plan (legacy) - is it still running?","Status: Merged & renamed. Earlier scheme(s): Special Component Plan for Scheduled Castes (1979). Now replaced/continued by: PM-AJAY (Grants-in-aid component) from FY 2021-22. Active period: 1979-80 to 2021-22. Closed for fresh sanctions after PM-AJAY was launched in 2021-22 - treat as historical/predecessor scheme"
"SC-CEN-010","Special Central Assistance to Scheduled Caste Sub Plan (legacy)","SC","Central","All India","What are the latest changes in Special Central Assistance to Scheduled Caste Sub Plan (legacy)?","Closed for fresh sanctions after PM-AJAY was launched in 2021-22 - treat as historical/predecessor scheme (Last verified: 2026-09-23, confidence: High.)"
"SC-CEN-011","Pradhan Mantri Adarsh Gram Yojana (legacy)","SC","Central","All India","What is Pradhan Mantri Adarsh Gram Yojana (legacy) (PMAGY)?","Pradhan Mantri Adarsh Gram Yojana (legacy) is a SC scheme of Ministry of Social Justice and Empowerment, implemented at the central level in All India. Type: Centrally Sponsored Scheme. Launched: 2009-10 (pilot), scaled up in 2010-11; restructured 2014-15. Status: Merged & renamed. It aims to help Villages with more than 50% SC population and total population of 500 or more (later 40% norms under PM-AJAY). Benefit: Gap-filling infrastructure grants per village to develop SC-majority villages into model villages with basic amenities"
"SC-CEN-011","Pradhan Mantri Adarsh Gram Yojana (legacy)","SC","Central","All India","Who is eligible for Pradhan Mantri Adarsh Gram Yojana (legacy)?","Target group: Villages with more than 50% SC population and total population of 500 or more (later 40% norms under PM-AJAY). Beneficiary type: Village. Age: Not applicable. Income limit: Not applicable. Other conditions: Village must have SC population above 50% (PMAGY norms) and population of at least 500; selection in descending order of SC population Not eligible: Scheme closed for new villages; ongoing works subsumed under PM-AJAY"
"SC-CEN-011","Pradhan Mantri Adarsh Gram Yojana (legacy)","SC","Central","All India","What benefits/amount does Pradhan Mantri Adarsh Gram Yojana (legacy) give?","Gap-filling infrastructure grants per village to develop SC-majority villages into model villages with basic amenities Headline value: Rs 21 lakh per village (Rs 20 lakh central share + Rs 1 lakh State share) under PMAGY norms Funding pattern: Centrally Sponsored - 90:10 earlier revised to 100% central assistance in later phases."
"SC-CEN-011","Pradhan Mantri Adarsh Gram Yojana (legacy)","SC","Central","All India","How do I apply for Pradhan Mantri Adarsh Gram Yojana (legacy)?","Application mode: Through State/District administration (scheme closed; now via PM-AJAY). Portal: https://pmajay.dosje.gov.in. Documents needed: Village-level plan, SC population certificate, Gram Sabha resolution, utilisation certificates. Helpline: Ministry of Social Justice & Empowerment / State Social Welfare Department."
"SC-CEN-011","Pradhan Mantri Adarsh Gram Yojana (legacy)","SC","Central","All India","What happened to Pradhan Mantri Adarsh Gram Yojana (legacy) - is it still running?","Status: Merged & renamed. Earlier scheme(s): Not specified. Now replaced/continued by: PM-AJAY (Adarsh Gram component), 2021-22. Active period: 2010-11 to 2021-22. Merged into PM-AJAY from 2021-22; PM-AJAY has now covered 29,881 villages, declaring 6,087 as Adarsh Gram"
"SC-CEN-011","Pradhan Mantri Adarsh Gram Yojana (legacy)","SC","Central","All India","What are the latest changes in Pradhan Mantri Adarsh Gram Yojana (legacy)?","Merged into PM-AJAY from 2021-22; PM-AJAY has now covered 29,881 villages, declaring 6,087 as Adarsh Gram (Last verified: 2026-09-23, confidence: High.)"
"SC-CEN-012","Babu Jagjivan Ram Chhatrawas Yojana (legacy hostel scheme)","SC","Central","All India","What is Babu Jagjivan Ram Chhatrawas Yojana (legacy hostel scheme) (BJRCY)?","Babu Jagjivan Ram Chhatrawas Yojana (legacy hostel scheme) is a SC scheme of Ministry of Social Justice and Empowerment, implemented at the central level in All India. Type: Centrally Sponsored Scheme. Launched: Hostels for SC girls since the Third Five Year Plan (1961-66); separate SC boys' hostels from 1989-90; BJRCY named/revamped in 2007-08. Status: Merged & renamed. It aims to help SC students, especially girls, from rural and remote areas pursuing secondary and higher education. Benefit: Construction and repair of hostel buildings with dormitories and common facilities so that SC students, particularly girls, can study away from home"
"SC-CEN-012","Babu Jagjivan Ram Chhatrawas Yojana (legacy hostel scheme)","SC","Central","All India","Who is eligible for Babu Jagjivan Ram Chhatrawas Yojana (legacy hostel scheme)?","Target group: SC students, especially girls, from rural and remote areas pursuing secondary and higher education. Beneficiary type: Student; Institution. Age: School/college going age. Income limit: As prescribed for hostel admission (generally low-income SC families). Other conditions: SC students studying in middle schools, higher secondary schools, colleges and universities; hostels built by State Governments, universities, or NGOs with central assistance Not eligible: Now operated under PM-AJAY; new standalone BJRCY sanctions discontinued"
"SC-CEN-012","Babu Jagjivan Ram Chhatrawas Yojana (legacy hostel scheme)","SC","Central","All India","What benefits/amount does Babu Jagjivan Ram Chhatrawas Yojana (legacy hostel scheme) give?","Construction and repair of hostel buildings with dormitories and common facilities so that SC students, particularly girls, can study away from home Headline value: Central assistance of Rs 21 lakh per 100-seat hostel block (norm under older guidelines) plus provisions for repair/maintenance; current hostels built under PM-AJAY component 3 Funding pattern: Centrally Sponsored - 50:50 (90:10 for NE and Himalayan States, as per norms of the period)."
